1	4	3680	74	26	5	4	4	4	3	0
61	4	3592	87	1611	151	4	257	257	15	1
121	4	3432	126	3253	179	4	505	505	29	2
181	3	3456	114	4871	206	4	760	760	42	3
241	4	3568	87	6452	270	4	1016	1016	56	4
301	3	3592	75	8105	346	4	1268	1268	70	5
361	4	3616	87	9631	416	4	1516	1516	83	6
421	4	3568	87	11337	494	4	1768	1768	98	7
481	4	3584	87	12949	568	4	2017	2017	111	8
541	4	3576	87	14638	646	4	2275	2275	126	9
601	3	3584	75	16207	720	4	2528	2528	138	10
661	4	3584	87	17825	795	4	2781	2781	153	11
721	4	3576	87	19481	871	4	3030	3030	165	12
781	4	3592	87	21108	946	4	3281	3281	180	13
841	4	3592	87	22697	1020	4	3528	3528	193	14
901	4	3584	87	24338	1097	4	3781	3781	206	15
961	3	3464	114	25941	1128	4	4030	4030	220	16
1021	4	3424	126	27674	1157	4	4285	4285	236	17
1081	3	3432	114	29248	1183	4	4534	4534	248	18
1141	2	3440	102	30890	1210	4	4785	4784	262	19
1201	4	3608	87	32609	1265	4	5036	5035	279	20
1261	4	3592	87	34180	1338	4	5283	5282	290	21
1321	3	3600	75	35809	1413	4	5538	5537	305	22
1381	4	3576	87	37423	1487	4	5788	5787	319	23
1441	4	3440	126	39063	1527	4	6039	6038	333	24
1501	3	3424	114	40633	1553	4	6293	6292	345	25
1561	4	3464	126	42286	1580	4	6542	6541	358	26
1621	3	3440	114	43821	1605	4	6794	6793	371	27
1681	4	3432	126	45399	1631	4	7045	7044	385	28
1741	3	3464	114	47051	1658	4	7296	7295	399	29
1801	4	3480	126	48676	1685	4	7552	7551	414	30
1861	4	3440	126	50324	1712	4	7801	7800	428	31
1921	4	3440	126	51964	1739	4	8054	8053	442	32
1981	4	3464	126	53553	1765	4	8305	8304	455	33
2041	3	3456	114	55179	1792	4	8556	8555	467	34
2101	4	3440	126	56932	1821	4	8812	8811	482	35
2161	3	3608	75	58524	1866	4	9060	9059	496	36
2221	4	3624	87	60135	1941	4	9311	9310	509	37
2281	4	3608	87	61834	2020	4	9567	9566	524	38
2341	4	3576	87	63417	2093	4	9816	9815	537	39
2401	4	3432	126	64993	2125	4	10070	10069	550	40
2461	3	3456	114	66621	2152	4	10321	10320	563	41
2521	4	3440	126	68186	2178	4	10571	10570	578	42
2581	4	3456	126	69870	2206	4	10823	10822	592	43
2641	3	3424	114	71511	2233	4	11071	11070	605	44
2701	4	3440	126	73204	2261	4	11327	11326	620	45
2761	4	3448	126	74788	2287	4	11575	11574	632	46
2821	4	3600	87	76463	2333	4	11825	11824	645	47
2881	4	3440	126	78036	2360	4	12074	12073	658	48
2941	4	3440	126	79679	2387	4	12332	12331	673	49
3001	4	3440	126	81214	2413	4	12582	12581	686	50
3061	4	3424	126	82841	2440	4	12832	12831	699	51
3121	4	3576	87	84608	2510	4	13084	13083	714	52
3181	4	3592	87	86312	2588	4	13336	13335	728	53
3241	4	3448	126	87976	2616	4	13587	13586	742	54
3301	3	3440	114	89602	2643	4	13837	13836	755	55
3361	4	3480	126	91193	2669	4	14088	14087	769	56
3421	4	3456	126	92876	2697	4	14341	14340	782	57
3481	3	3432	114	94445	2723	4	14591	14589	795	58
3541	2	3600	63	96090	2750	4	14844	14842	809	59
3601	4	3600	87	97795	2808	4	15095	15093	824	60
3661	4	3592	87	99370	2880	4	15346	15344	837	61
3721	3	3456	114	100956	2907	4	15600	15598	851	62
3781	4	3440	126	102669	2935	4	15853	15851	866	63
3841	4	3592	87	104292	2988	4	16104	16102	879	64
3901	4	3584	87	105928	3063	4	16355	16353	893	65
3961	4	3608	87	107525	3136	4	16607	16605	906	66
4021	3	3616	75	109150	3211	4	16862	16860	919	67
4081	4	3440	126	110779	3249	4	17112	17110	932	68
4141	4	3472	126	112401	3276	4	17363	17361	946	69
4201	4	3592	87	114098	3314	4	17611	17609	961	70
4261	3	3624	75	115636	3385	4	17861	17859	972	71
4321	4	3592	87	117255	3459	4	18115	18113	986	72
4381	3	3568	75	118828	3530	4	18368	18366	998	73
4441	4	3576	87	120441	3603	4	18620	18618	1014	74
4501	4	3576	87	122037	3678	4	18870	18868	1026	75
4561	4	3576	87	123707	3755	4	19122	19120	1040	76
4621	4	3592	87	125417	3834	4	19376	19374	1054	77
4681	4	3592	87	126979	3907	4	19626	19624	1066	78
4741	4	3576	87	128602	3980	4	19873	19871	1079	79
4801	4	3432	126	130298	4009	4	20122	20120	1093	80
4861	4	3456	126	131923	4036	4	20377	20375	1108	81
4921	4	3432	126	133549	4063	4	20629	20627	1122	82
4981	4	3440	126	135256	4091	4	20883	20881	1137	83
5041	3	3600	75	136888	4119	4	21130	21128	1150	84
5101	4	3608	87	138515	4195	4	21381	21379	1164	85
5161	4	3576	87	140153	4271	4	21631	21629	1178	86
5221	4	3592	87	141815	4303	4	21881	21879	1192	87
5281	3	3584	75	143504	4380	4	22133	22131	1206	88
5341	4	3592	87	145199	4458	4	22384	22382	1220	89
5401	3	3592	75	146878	4536	4	22630	22628	1234	90
5461	4	3576	87	148468	4608	4	22883	22881	1248	91
5521	4	3616	87	150116	4671	4	23135	23133	1262	92
5581	3	3592	75	151761	4746	4	23390	23388	1276	93
5641	4	3440	126	153324	4780	4	23640	23638	1289	94
5701	4	3424	126	154981	4807	4	23891	23889	1304	95
5761	4	3424	126	156671	4835	4	24145	24143	1319	96
5821	4	3592	87	158246	4867	4	24394	24392	1331	97
5881	4	3560	87	159818	4896	4	24647	24645	1345	98
5941	4	3576	87	161391	4968	4	24901	24899	1358	99
6001	3	3600	75	162993	5042	4	25153	25151	1371	100
6061	4	3616	87	164621	5117	4	25401	25398	1386	101
6121	3	3440	114	166149	5148	4	25649	25646	1398	102
6181	4	3464	126	167832	5176	4	25901	25898	1413	103
6241	4	3472	126	169508	5204	4	26151	26148	1427	104
6301	3	3464	114	171074	5230	4	26405	26402	1439	105
6361	4	3448	126	172665	5256	4	26654	26651	1452	106
6421	3	3408	114	174294	5283	4	26906	26903	1465	107
6481	4	3456	126	176058	5312	4	27160	27157	1481	108
6541	4	3424	126	177635	5338	4	27413	27410	1494	109
6601	4	3608	87	179323	5398	4	27662	27659	1508	110
6661	4	3608	87	180897	5470	4	27913	27910	1522	111
6721	4	3592	87	182593	5548	4	28167	28164	1536	112
6781	4	3472	126	184266	5604	4	28417	28414	1549	113
6841	4	3408	126	185896	5631	4	28664	28661	1563	114
6901	4	3464	126	187463	5657	4	28914	28911	1577	115
6961	4	3440	126	189112	5684	4	29171	29168	1592	116
7021	4	3432	126	190699	5710	4	29424	29421	1605	117
7081	4	3448	126	192298	5736	4	29676	29673	1618	118
7141	4	3408	126	193988	5764	4	29932	29929	1632	119
7201	4	3464	126	195608	5791	4	30179	30176	1645	120
7261	4	3592	87	197240	5847	4	30431	30428	1658	121
7321	4	3408	126	198849	5888	4	30681	30678	1673	122
7381	3	3416	114	200428	5914	4	30929	30926	1685	123
7441	4	3440	126	202113	5942	4	31181	31178	1700	124
7501	4	3416	126	203666	5968	4	31432	31429	1712	125
7561	4	3432	126	205392	5997	4	31683	31680	1727	126
7621	3	3392	114	207021	6024	4	31932	31929	1740	127
7681	4	3592	87	208613	6086	4	32185	32182	1753	128
7741	4	3608	87	210269	6163	4	32436	32433	1767	129
7801	4	3608	87	211947	6241	4	32684	32681	1781	130
7861	4	3576	87	213632	6319	4	32937	32934	1796	131
7921	3	3456	114	215239	6393	4	33188	33185	1809	132
7981	4	3592	87	216936	6437	4	33441	33438	1824	133
8041	3	3440	114	218566	6479	4	33692	33689	1837	134
8101	3	3600	75	220222	6540	4	33945	33942	1852	135
8161	4	3584	87	221798	6612	4	34196	34193	1864	136
8221	4	3600	87	223453	6651	4	34442	34439	1879	137
8281	4	3576	87	225113	6727	4	34695	34692	1893	138
8341	4	3432	126	226699	6754	4	34944	34941	1907	139
8401	3	3432	114	228441	6783	4	35196	35193	1921	140
8461	3	3440	114	230008	6809	4	35448	35445	1934	141
8521	4	3448	126	231719	6837	3	35700	35697	1949	142
8581	4	3408	126	233298	6863	4	35950	35947	1962	143
8641	4	3456	126	234880	6889	4	36200	36197	1976	144
8701	4	3440	126	236513	6916	4	36450	36447	1991	145
8761	4	3456	126	238135	6943	4	36702	36699	2005	146
8821	4	3440	126	239705	6969	4	36954	36951	2017	147
8881	4	3416	126	241300	6995	4	37205	37202	2030	148
8941	4	3424	126	242924	7022	4	37463	37460	2044	149
9001	4	3424	126	244607	7050	4	37719	37716	2059	150
9061	4	3592	87	246229	7114	4	37970	37967	2073	151
9121	4	3408	126	247869	7173	4	38217	38214	2086	152
9181	4	3416	126	249517	7200	4	38468	38465	2100	153
9241	4	3416	126	251197	7228	4	38712	38709	2114	154
9301	3	3432	114	252856	7255	4	38957	38954	2128	155
9361	4	3424	126	254493	7282	4	39209	39206	2142	156
9421	3	3424	114	256174	7310	4	39461	39458	2156	157
9481	4	3448	126	257754	7336	4	39707	39704	2169	158
9541	3	3592	75	259371	7383	4	39959	39956	2182	159
9601	4	3592	87	261006	7459	4	40209	40206	2195	160
9661	4	3456	126	262651	7487	4	40458	40455	2208	161
9721	4	3432	126	264348	7515	4	40710	40707	2223	162
9781	4	3416	126	265923	7541	4	40958	40955	2237	163
9841	4	3584	87	267604	7577	4	41211	41208	2250	164
9901	4	3592	87	269268	7628	4	41466	41463	2264	165
9961	4	3568	87	270886	7702	4	41718	41715	2278	166
10021	4	3576	87	272456	7774	4	41969	41966	2292	167
10081	4	3608	87	274007	7845	4	42221	42218	2305	168
10141	4	3448	126	275687	7876	4	42475	42472	2319	169
10201	4	3424	126	277250	7902	4	42728	42725	2332	170
10261	4	3440	126	278932	7930	4	42979	42976	2346	171
10321	4	3440	126	280521	7956	4	43228	43225	2359	172
10381	4	3440	126	282226	7985	4	43483	43480	2372	173
10441	4	3448	126	283898	8013	4	43735	43732	2386	174
10501	4	3592	87	285610	8072	4	43988	43985	2400	175
10561	4	3592	87	287251	8147	4	44238	44235	2413	176
10621	4	3440	126	288874	8189	4	44494	44491	2428	177
10681	4	3416	126	290453	8215	4	44744	44741	2440	178
10741	3	3440	114	292036	8241	4	44998	44995	2453	179
10801	4	3560	87	293737	8308	4	45248	45245	2468	180
10861	4	3544	87	295375	8383	4	45500	45497	2482	181
10921	4	3576	87	297031	8459	4	45751	45748	2496	182
10981	4	3616	87	298638	8532	4	46001	45998	2509	183
11041	4	3584	87	300331	8610	4	46255	46252	2524	184
11101	4	3592	87	301889	8681	4	46504	46501	2536	185
11161	4	3544	87	303556	8758	4	46754	46751	2551	186
11221	4	3560	87	305182	8834	4	47005	47002	2565	187
11281	4	3584	87	306768	8905	4	47256	47253	2577	188
11341	4	3544	87	308428	8980	4	47504	47501	2591	189
11401	4	3464	126	310095	9008	4	47760	47757	2606	190
11461	4	3464	126	311709	9035	4	48015	48012	2618	191
11521	4	3432	126	313374	9062	4	48269	48266	2633	192
11581	4	3424	126	314939	9088	4	48517	48514	2646	193
11641	4	3424	126	316675	9117	4	48769	48766	2660	194
11701	4	3424	126	318312	9144	4	49023	49020	2673	195
11761	4	3568	87	319948	9177	4	49278	49275	2687	196
11821	4	3576	87	321571	9251	4	49529	49526	2700	197
11881	4	3576	87	323194	9326	4	49787	49784	2713	198
11941	3	3592	75	324832	9401	4	50038	50035	2726	199
12001	4	3448	126	326399	9451	4	50290	50287	2739	200
12061	4	3456	126	328045	9478	4	50540	50537	2754	201
12121	3	3440	114	329689	9505	4	50790	50787	2767	202
12181	4	3448	126	331329	9532	4	51045	51042	2780	203
12241	4	3440	126	332995	9560	4	51303	51300	2794	204
12301	4	3456	126	334588	9586	4	51554	51551	2807	205
12361	4	3472	126	336277	9614	4	51800	51797	2822	206
12421	4	3456	126	337848	9640	4	52050	52047	2835	207
12481	3	3440	114	339415	9666	4	52303	52300	2848	208
12541	4	3576	87	341083	9701	4	52558	52555	2862	209
12601	4	3624	87	342717	9766	4	52808	52805	2876	210
12661	4	3592	87	344358	9841	4	53055	53052	2891	211
12721	4	3632	87	345957	9916	4	53308	53305	2904	212
12781	4	3616	87	347644	9993	4	53558	53555	2917	213
12841	3	3624	75	349297	10069	4	53808	53805	2932	214
12901	4	3592	87	350928	10134	4	54058	54055	2946	215
12961	4	3592	87	352599	10212	4	54310	54307	2959	216
13021	4	3472	126	354180	10239	4	54558	54555	2972	217
13081	4	3608	87	355825	10310	4	54803	54800	2986	218
13141	3	3608	75	357495	10388	4	55058	55055	3000	219
13201	4	3592	87	359107	10461	4	55311	55308	3015	220
13261	4	3448	126	360710	10517	4	55563	55560	3028	221
13321	4	3600	87	362312	10546	4	55812	55809	3042	222
13381	4	3600	87	363981	10622	4	56063	56060	3055	223
13441	3	3592	75	365576	10696	4	56311	56308	3068	224
13501	4	3608	87	367202	10771	4	56564	56561	3082	225
13561	3	3592	75	368800	10844	4	56814	56811	3094	226
13621	4	3568	87	370453	10921	4	57067	57064	3107	227
13681	4	3592	87	372149	11000	4	57318	57315	3121	228
13741	4	3600	87	373710	11072	4	57572	57569	3134	229
13801	4	3592	87	375389	11150	4	57825	57822	3149	230
13861	3	3616	75	376973	11221	4	58074	58071	3162	231
13921	3	3600	75	378641	11297	4	58325	58322	3176	232
13981	4	3592	87	380268	11372	4	58581	58578	3190	233
14041	4	3600	87	381891	11447	4	58832	58829	3203	234
14101	4	3424	126	383477	11474	4	59083	59080	3217	235
14161	3	3432	114	385058	11500	4	59331	59328	3230	236
14221	4	3424	126	386753	11528	4	59581	59578	3245	237
14281	3	3440	114	388328	11554	4	59826	59823	3258	238
14341	3	3592	75	389957	11627	4	60078	60075	3272	239
14401	4	3592	87	391509	11696	4	60331	60328	3285	240
14461	4	3480	126	393166	11724	4	60583	60580	3300	241
14521	4	3448	126	394811	11751	4	60838	60835	3313	242
14581	4	3576	87	396509	11799	4	61089	61086	3327	243
14641	4	3576	87	398193	11875	4	61341	61338	3341	244
14701	3	3592	75	399809	11949	4	61591	61588	3354	245
14761	3	3584	75	401497	12030	4	61842	61839	3369	246
14821	4	3576	87	403132	12105	4	62093	62090	3382	247
14881	4	3608	87	404761	12179	4	62348	62345	3395	248
14941	4	3576	87	406348	12251	4	62596	62593	3408	249
15001	4	3600	87	407967	12328	4	62847	62844	3421	250
15061	4	3576	87	409658	12405	4	63101	63097	3436	251
15121	4	3592	87	411291	12480	4	63353	63349	3449	252
15181	4	3592	87	412929	12556	4	63607	63603	3463	253
15241	4	3568	87	414628	12634	4	63856	63852	3478	254
15301	4	3568	87	416339	12715	4	64104	64100	3491	255
15361	4	3568	87	417954	12790	4	64352	64348	3504	256
15421	4	3560	87	419597	12864	4	64601	64597	3517	257
15481	4	3560	87	421308	12941	4	64852	64848	3532	258
15541	3	3592	75	422968	13018	4	65101	65096	3545	259
15601	3	3400	114	424566	13078	4	65350	65345	3558	260
15661	4	3432	126	426209	13105	4	65603	65598	3573	261
15721	4	3448	126	427880	13133	4	65850	65845	3586	262
15781	4	3432	126	429517	13160	4	66098	66093	3599	263
15841	4	3424	126	431112	13219	4	66346	66341	3612	264
15901	4	3576	87	432772	13272	4	66599	66594	3626	265
15961	4	3448	126	434413	13300	4	66851	66846	3641	266
16021	4	3440	126	436051	13327	4	67107	67101	3655	267
16081	3	3432	114	437690	13354	4	67356	67350	3669	268
16141	4	3456	126	439350	13381	4	67610	67604	3684	269
16201	3	3456	114	440984	13408	4	67864	67858	3697	270
16261	3	3464	114	442686	13436	4	68117	68111	3711	271
16321	3	3456	114	444264	13462	4	68368	68362	3724	272
16381	4	3408	126	445913	13489	4	68620	68614	3739	273
16441	3	3416	114	447440	13514	4	68873	68867	3750	274
16501	4	3448	126	449141	13542	4	69121	69114	3765	275
16561	4	3440	126	450827	13570	4	69368	69361	3779	276
16621	4	3456	126	452506	13598	4	69620	69613	3794	277
16681	3	3440	114	454092	13624	4	69872	69865	3806	278
16741	4	3440	126	455719	13651	4	70123	70116	3819	279
16801	3	3592	75	457376	13691	4	70372	70365	3832	280
16861	4	3456	126	459021	13719	4	70624	70617	3847	281
16921	4	3456	126	460623	13745	4	70873	70866	3859	282
16981	4	3424	126	462237	13772	4	71123	71116	3873	283
17041	4	3424	126	463935	13800	4	71378	71371	3886	284
17101	4	3416	126	465566	13827	4	71626	71619	3899	285
17161	4	3576	87	467243	13877	4	71879	71872	3913	286
17221	3	3584	75	468844	13952	4	72126	72119	3925	287
17281	4	3600	87	470555	14031	4	72378	72371	3940	288
17341	3	3592	75	472151	14105	4	72630	72623	3953	289
17401	4	3608	87	473837	14181	4	72886	72879	3968	290
17461	4	3592	87	475418	14253	4	73135	73128	3981	291
17521	4	3584	87	477044	14327	4	73386	73379	3995	292
17581	4	3592	87	478597	14397	4	73638	73631	4008	293
17641	3	3624	75	480183	14470	4	73887	73880	4021	294
17701	3	3624	75	481809	14545	4	74138	74131	4035	295
17761	4	3616	87	483424	14619	4	74391	74384	4049	296
17821	4	3608	87	485058	14693	4	74637	74630	4063	297
17881	4	3576	87	486757	14772	4	74891	74884	4076	298
17941	4	3608	87	488410	14847	4	75143	75136	4089	299
18001	4	3616	87	489966	14919	4	75397	75390	4103	300
18061	3	3608	75	491545	14991	4	75646	75639	4116	301
18121	3	3592	75	493181	15067	4	75898	75891	4129	302
18181	4	3576	87	494788	15141	4	76147	76140	4143	303
18241	4	3576	87	496416	15216	4	76397	76390	4155	304
18301	3	3600	75	498018	15290	4	76648	76641	4169	305
18361	3	3584	75	499588	15361	4	76900	76893	4182	306
18421	4	3424	126	501259	15394	4	77150	77143	4196	307
18481	4	3584	87	502878	15429	4	77397	77390	4209	308
18541	4	3592	87	504548	15505	4	77649	77642	4223	309
18601	3	3600	75	506243	15584	4	77902	77895	4237	310
18661	4	3440	126	507830	15611	4	78150	78143	4251	311
18721	4	3424	126	509572	15640	4	78410	78403	4267	312
18781	4	3576	87	511186	15693	4	78658	78651	4279	313
18841	2	3448	102	512829	15721	4	78912	78905	4292	314
18901	4	3432	126	514464	15748	4	79165	79158	4307	315
18961	4	3424	126	516027	15774	4	79417	79410	4320	316
19021	4	3440	126	517663	15801	4	79664	79657	4335	317
19081	4	3440	126	519338	15829	4	79919	79912	4349	318
19141	4	3424	126	520970	15856	4	80170	80163	4363	319
19201	3	3568	75	522639	15923	4	80423	80416	4377	320
19261	4	3592	87	524303	16000	4	80675	80668	4390	321
19321	4	3584	87	525965	16076	4	80926	80919	4404	322
19381	4	3560	87	527559	16148	4	81178	81171	4418	323
19441	3	3608	75	529126	16221	4	81430	81423	4431	324
19501	3	3592	75	530709	16293	4	81685	81678	4445	325
19561	4	3568	87	532398	16372	4	81933	81926	4460	326
19621	3	3440	114	534000	16439	4	82184	82177	4473	327
19681	3	3448	114	535589	16483	4	82429	82422	4487	328
19741	4	3456	126	537286	16511	4	82684	82677	4502	329
19801	4	3448	126	538960	16539	4	82937	82930	4516	330
19861	4	3456	126	540624	16566	4	83190	83183	4530	331
19921	4	3432	126	542193	16592	4	83440	83433	4543	332
19981	3	3440	114	543881	16620	4	83691	83684	4556	333
20041	4	3424	126	545521	16647	4	83943	83936	4570	334
20101	3	3440	114	547167	16674	4	84193	84186	4583	335
20161	4	3432	126	548878	16702	4	84446	84439	4598	336
20221	4	3424	126	550488	16729	4	84695	84688	4612	337
20281	4	3424	126	552116	16756	4	84949	84942	4626	338
20341	4	3408	126	553683	16782	4	85202	85195	4639	339
20401	3	3456	114	555375	16810	4	85455	85448	4652	340
20461	4	3440	126	557023	16837	4	85711	85704	4667	341
20521	4	3456	126	558556	16862	4	85958	85951	4680	342
20581	4	3424	126	560164	16889	4	86211	86204	4694	343
20641	3	3464	114	561852	16917	4	86462	86455	4707	344
20701	4	3568	87	563476	16981	4	86711	86704	4720	345
20761	4	3432	126	565126	17011	4	86962	86955	4734	346
20821	4	3424	126	566701	17037	4	87212	87205	4746	347
20881	4	3448	126	568325	17064	4	87464	87457	4760	348
20941	4	3448	126	569956	17091	4	87712	87705	4773	349
21001	3	3432	114	571656	17119	4	87964	87957	4788	350
21061	4	3456	126	573291	17146	4	88214	88207	4802	351
21121	4	3432	126	574913	17173	4	88467	88460	4816	352
21181	2	3464	102	576544	17200	4	88719	88712	4830	353
21241	3	3440	114	578238	17228	4	88974	88967	4844	354
21301	3	3448	114	579865	17255	4	89221	89214	4857	355
21361	4	3440	126	581502	17282	4	89474	89467	4871	356
21421	4	3424	126	583195	17310	4	89725	89718	4886	357
21481	4	3440	126	584795	17336	4	89978	89971	4900	358
21541	2	3448	102	586430	17363	4	90229	90222	4913	359
21601	4	3600	87	588112	17417	4	90479	90472	4928	360
21661	3	3456	114	589765	17447	4	90731	90724	4942	361
21721	4	3432	126	591453	17475	4	90985	90978	4957	362
21781	4	3616	87	593082	17502	4	91236	91229	4971	363
21841	4	3560	87	594740	17578	4	91484	91477	4985	364
21901	4	3600	87	596383	17653	4	91731	91724	4998	365
21961	4	3424	126	598053	17712	4	91979	91972	5012	366
22021	4	3456	126	599681	17739	4	92228	92221	5026	367
22081	4	3424	126	601312	17766	4	92478	92471	5040	368
22141	4	3408	126	603000	17794	4	92728	92721	5053	369
22201	3	3424	114	604555	17820	4	92981	92974	5066	370
22261	3	3440	114	606249	17848	4	93233	93226	5080	371
22321	4	3608	87	607944	17922	4	93484	93477	5095	372
22381	4	3608	87	609596	17999	4	93736	93729	5109	373
